label,SHORT_TERM_COUNT_BANK,SHORT_TERM_COUNT_NON_BANK,MID_TERM_COUNT_NON_BANK,NUMBER_OF_CREDIT_CARDS_BANK,NUMBER_OF_CREDIT_CARDS_NON_BANK,NUM_NEW_LOAN_TAKEN_3M,NUM_NEW_LOAN_TAKEN_6M,OUTSTANDING_BAL_LOAN_6M,OUTSTANDING_BAL_CC_3M,INCREASING_BAL_3M_LOAN,INCREASING_BAL_6M_LOAN,INCREASING_BAL_3M_CC,INCREASING_BAL_6M_CC,INCREASING_BAL_3M_ALL,INCREASING_BAL_6M_ALL,OUTSTANDING_BAL_CC_CURRENT,CREDIT_CARD_NUMBER_OF_LATE_PAYMENT,ENQUIRIES_FROM_BANK_3M,ENQUIRIES_FROM_NON_BANK_3M,ENQUIRIES_FROM_NON_BANK_FOR_CC_3M,ENQUIRIES_FROM_NON_BANK_9M,ENQUIRIES_FROM_BANK_12M,ENQUIRIES_FROM_NON_BANK_FOR_CC_12M
0,1.0,4.0,1.0,1.0,1.0,2.0,8.0,1000060.0,999990.0,1000000.0,1000000.0,1000000.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,2.0,8.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
0,4.0,7.0,1.0,4.0,1.0,8.0,14.0,1000045.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,24.0,9.0,7.0
0,4.0,1.0,1.0,4.0,1.0,2.0,8.0,1000003.0,1000027.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,4.0,8.0,14.0,1000035.0,1000063.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000080.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,7.0,4.0,1.0,4.0,1.0,8.0,14.0,1000191.0,1000017.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,19.0,4.0,2.0
0,1.0,4.0,4.0,1.0,1.0,8.0,14.0,1000102.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,0.0,4.0,9.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,14.0,14.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,7.0,1.0,8.0,8.0,1000010.0,1000100.0,1000000.0,1000000.0,1000010.0,1000000.0,2000020.0,2000000.0,1000130.0,0.0,4.0,14.0,2.0,24.0,14.0,7.0
1,4.0,4.0,1.0,1.0,1.0,8.0,8.0,1000027.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,24.0,14.0,2.0,14.0,24.0,2.0
1,1.0,4.0,1.0,1.0,1.0,14.0,14.0,1000005.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,14.0,14.0,1000130.0,1000033.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000100.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
0,4.0,4.0,1.0,1.0,1.0,14.0,14.0,1000022.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,0.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,1.0,7.0,1.0,2.0,8.0,1000032.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,0.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,1.0,4.0,8.0,8.0,1000087.0,1000043.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000040.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,7.0,1.0,4.0,1.0,14.0,14.0,1000072.0,1000003.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,7.0,1.0,1.0,1.0,8.0,8.0,1000120.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,7.0,1.0,2.0,8.0,1000050.0,1000037.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000090.0,0.0,4.0,14.0,2.0,19.0,4.0,2.0
0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1000152.0,1000289.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000280.0,1.0,4.0,19.0,7.0,19.0,4.0,7.0
1,4.0,4.0,1.0,4.0,1.0,8.0,14.0,1000017.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000010.0,1.0,14.0,14.0,2.0,14.0,14.0,2.0
0,4.0,4.0,4.0,7.0,4.0,2.0,14.0,1000297.0,1000267.0,1000000.0,1000000.0,1000020.0,1000000.0,2000020.0,2000000.0,1000360.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,4.0,7.0,4.0,2.0,8.0,1000220.0,1000102.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000170.0,1.0,4.0,14.0,2.0,19.0,4.0,2.0
0,7.0,4.0,4.0,7.0,1.0,8.0,14.0,1000235.0,1000140.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000140.0,1.0,4.0,9.0,2.0,14.0,14.0,2.0
0,4.0,4.0,1.0,7.0,7.0,2.0,8.0,1000148.0,1000255.0,1000010.0,1000010.0,1000000.0,1000010.0,2000020.0,2000020.0,1000350.0,1.0,19.0,9.0,2.0,9.0,19.0,2.0
1,4.0,1.0,7.0,4.0,4.0,8.0,8.0,1000130.0,1000303.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000042.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,4.0,1.0,14.0,14.0,1000047.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,1.0,1.0,2.0,8.0,1000040.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,4.0,1.0,1.0,8.0,8.0,1000265.0,999990.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,19.0,4.0,2.0
0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1000093.0,1000100.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000110.0,1.0,4.0,14.0,2.0,14.0,9.0,2.0
0,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,7.0,1.0,4.0,8.0,14.0,1000308.0,1000103.0,1000000.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000310.0,1.0,9.0,19.0,2.0,19.0,9.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,14.0,1000081.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,54.0,14.0,2.0,14.0,54.0,2.0
0,1.0,7.0,1.0,4.0,1.0,8.0,14.0,1000442.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,14.0,14.0,1000053.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1000123.0,999990.0,1000000.0,1000000.0,1000000.0,999990.0,2000000.0,1999990.0,999990.0,0.0,4.0,14.0,2.0,19.0,19.0,2.0
0,1.0,1.0,7.0,1.0,1.0,8.0,14.0,1000357.0,999990.0,1000000.0,1000010.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,7.0,1.0,1.0,8.0,14.0,1000237.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1000027.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,4.0,1.0,4.0,1.0,8.0,8.0,1000046.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1000245.0,999990.0,1000010.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,7.0,4.0,2.0,8.0,1000022.0,1000073.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000007.0,1.0,24.0,9.0,2.0,9.0,24.0,2.0
0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,1000017.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,1.0,1.0,14.0,14.0,1000090.0,999990.0,1000010.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,4.0,7.0,1.0,1.0,7.0,14.0,14.0,1000043.0,1000110.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000060.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,1.0,4.0,8.0,8.0,1000283.0,1000060.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000050.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,7.0,1.0,1.0,4.0,1.0,2.0,8.0,1000108.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,34.0,2.0
0,4.0,4.0,1.0,4.0,1.0,2.0,8.0,1000015.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,7.0,4.0,1.0,2.0,20.0,1000717.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,4.0,4.0,1.0,8.0,8.0,1000146.0,1000173.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000170.0,0.0,24.0,14.0,2.0,14.0,24.0,2.0
0,1.0,7.0,4.0,4.0,1.0,8.0,14.0,1000123.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,19.0,19.0,2.0
0,4.0,4.0,1.0,1.0,1.0,14.0,14.0,1000030.0,999990.0,1000010.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,19.0,7.0,19.0,4.0,7.0
0,7.0,4.0,1.0,1.0,1.0,14.0,14.0,1000080.0,999990.0,1000010.0,1000000.0,999990.0,999990.0,2000020.0,1999990.0,999990.0,1.0,39.0,9.0,2.0,9.0,39.0,2.0
0,1.0,7.0,1.0,1.0,1.0,8.0,14.0,1000103.0,999990.0,1000000.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,999990.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,7.0,2.0,2.0,1000195.0,1000117.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000110.0,1.0,14.0,9.0,2.0,9.0,64.0,7.0
0,4.0,1.0,4.0,4.0,1.0,2.0,8.0,1000242.0,1000023.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000161.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1000055.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000082.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
1,7.0,4.0,4.0,1.0,1.0,14.0,14.0,1000267.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000160.0,1.0,4.0,14.0,2.0,14.0,9.0,2.0
0,1.0,1.0,4.0,1.0,1.0,2.0,8.0,1000083.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,14.0,9.0,2.0,9.0,14.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,8.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,2.0,8.0,1000023.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,0.0,4.0,14.0,2.0,19.0,14.0,2.0
0,1.0,4.0,7.0,1.0,7.0,2.0,2.0,1000340.0,1000033.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000418.0,1.0,4.0,14.0,2.0,19.0,4.0,2.0
0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1000022.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,7.0,1.0,1.0,1.0,8.0,14.0,1000050.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,7.0,1.0,1.0,8.0,8.0,1000433.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000242.0,1.0,14.0,14.0,2.0,29.0,44.0,12.0
1,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,0.0,4.0,9.0,2.0,9.0,4.0,7.0
0,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,1.0,1.0,1.0,2.0,20.0,1000263.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,1999990.0,999990.0,0.0,4.0,19.0,7.0,34.0,9.0,17.0
0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,1000003.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,7.0,1.0,1.0,1.0,2.0,8.0,1000198.0,999990.0,1000000.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,999990.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,8.0,14.0,1000018.0,1000017.0,1000000.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000020.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,7.0,4.0,1.0,1.0,1.0,8.0,14.0,1000072.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
0,1.0,4.0,4.0,1.0,1.0,8.0,8.0,1000158.0,1000000.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,1000118.0,1000067.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000100.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,1.0,4.0,14.0,14.0,1000372.0,1000100.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000100.0,1.0,24.0,14.0,2.0,14.0,24.0,2.0
0,1.0,4.0,4.0,1.0,7.0,8.0,8.0,1000360.0,1000070.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000060.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1000047.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,19.0,2.0
1,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1000005.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,1.0,4.0,1.0,8.0,14.0,1000182.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1000136.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000154.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,4.0,7.0,4.0,4.0,1.0,2.0,14.0,1000360.0,1000017.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,4.0,4.0,1.0,1.0,1.0,8.0,8.0,1000048.0,999990.0,1000000.0,1000000.0,1000000.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1000212.0,1000100.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000100.0,1.0,4.0,14.0,2.0,19.0,9.0,2.0
1,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000005.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,4.0,1.0,1.0,14.0,20.0,1000283.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,24.0,4.0,2.0
1,4.0,4.0,1.0,4.0,1.0,2.0,2.0,1000042.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000058.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,4.0,7.0,4.0,2.0,8.0,1000180.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000270.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0
0,4.0,4.0,1.0,1.0,4.0,8.0,14.0,1000028.0,1000023.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000070.0,1.0,4.0,19.0,2.0,29.0,4.0,2.0
1,1.0,1.0,7.0,1.0,1.0,2.0,8.0,1000592.0,1000000.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,19.0,4.0,2.0
0,1.0,1.0,4.0,7.0,1.0,8.0,8.0,1000417.0,1000087.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000140.0,1.0,29.0,14.0,2.0,24.0,39.0,12.0
0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1000223.0,1000097.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000190.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1000005.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,8.0,1000063.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,1999990.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,14.0,1000008.0,999990.0,1000000.0,1000010.0,999990.0,999990.0,1999990.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,8.0,1000058.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,14.0,24.0,7.0,44.0,24.0,17.0
1,4.0,4.0,4.0,4.0,1.0,8.0,14.0,1000259.0,1000175.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,19.0,2.0
0,4.0,4.0,7.0,1.0,4.0,8.0,14.0,1000447.0,1000050.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000050.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
0,1.0,7.0,1.0,4.0,1.0,2.0,8.0,1000108.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,9.0,2.0
0,4.0,7.0,1.0,1.0,1.0,8.0,8.0,1000108.0,999990.0,1000000.0,1000010.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,19.0,2.0,19.0,4.0,2.0
0,4.0,7.0,1.0,7.0,1.0,14.0,20.0,1000053.0,1000027.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000060.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,7.0,4.0,4.0,1.0,2.0,2.0,1000278.0,1000040.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000240.0,1.0,4.0,14.0,2.0,19.0,34.0,2.0
0,4.0,7.0,1.0,1.0,1.0,8.0,14.0,1000167.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1000013.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1000730.0,1000300.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000290.0,1.0,4.0,14.0,2.0,14.0,19.0,2.0
0,1.0,4.0,1.0,1.0,4.0,8.0,8.0,1000053.0,1000076.0,1000000.0,1000000.0,1000020.0,1000000.0,2000020.0,2000000.0,1000230.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,7.0,1.0,1.0,14.0,14.0,1000448.0,999990.0,1000010.0,1000000.0,999990.0,999990.0,2000020.0,2000000.0,999990.0,1.0,4.0,19.0,2.0,19.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,14.0,14.0,1000025.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1000000.0,1000043.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000040.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,4.0,1.0,1.0,14.0,14.0,1000447.0,999990.0,1000000.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,7.0,4.0,1.0,1.0,1.0,14.0,14.0,1000063.0,999990.0,1000000.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1000333.0,1000000.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,1.0,4.0,1.0,8.0,20.0,1000082.0,1000043.0,1000010.0,1000000.0,1000010.0,1000000.0,2000020.0,2000000.0,1000123.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,7.0,1.0,1.0,1.0,1.0,8.0,8.0,1000003.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,1000004.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,7.0,4.0,4.0,1.0,2.0,8.0,1000335.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
